title,user_name,rating,review_date,review_text,reply_text
Bukalapak-JualBeliOnline,Vicky Alfriandi,Rated 1 stars out of five stars,"December 14, 2018",Suskses pembayaran tanggal 13 jam 9 pagi flash sale 12 12 sd tanggal 14 masih dalam proses pengemasan penjual tiba tiba di cancel sama system sama cs suruh ikutan lagi flash sale haloooo lu pikir gw orang goblok yang bisa lu tipu 2x klo emang gak ada yah gak usah gebyar gebyor iklan yg gw tanya sama cs elo bisa di bantu untuk di lanjut apa enggak klo gak bisa ya balikin ke rekening gw soalnya minimal pencairan 25 rb yang gw masuk itu 14.012 gimana bisa ini bukan masalah uang receh tapi cara lo ngerjain gw alias nipu gw bikin gw emosi di tambah cs jabannya ngeluyur gak jelas gw juga bingung seklolahnya dimana apa pada gak bisa bahasa indonesia atau enggak sekolah,"PT Bukalapak.comDecember 15, 2018Mohon maaf atas kendalanya kakak. Mohon infokan detail kendala kakak melalui form berikut : https://bukl.pk/appreview agar kami cek lebih lanjut. Semoga kendalanya cepat selesai, ya. Selamat beraktivitas :)"
Bukalapak-JualBeliOnline,St.Gaming 1,Rated 5 stars out of five stars,"December 14, 2018",Wanjay.gw dapet tai dari HarBolNas,
Bukalapak-JualBeliOnline,risca taufica,Rated 3 stars out of five stars,"December 14, 2018",Hbs di upgrade app nya malah ga muncul gambar produkx,"PT Bukalapak.comDecember 15, 2018Mohon maaf atas kendalanya kakak. Mohon infokan detail kendala kakak melalui form berikut : https://bukl.pk/appreview agar kami cek lebih lanjut. Semoga kendalanya cepat selesai, ya. Selamat beraktivitas :)"
Bukalapak-JualBeliOnline,Martinianus Nugroho,Rated 5 stars out of five stars,"December 14, 2018",Siip,
Bukalapak-JualBeliOnline,ahmad rafi firdaus,Rated 5 stars out of five stars,"December 14, 2018",Hoyak hokye mesak ke doh ngei bintang siji.....wes tak kei bintang 5 wae ben seneng 😁😁😁,
Bukalapak-JualBeliOnline,Riza Hafas,Rated 5 stars out of five stars,"December 14, 2018",Aplikasi crash dan mati ketika akan mencari barang di menu search.,
Bukalapak-JualBeliOnline,Zulfi Fahrin,Rated 1 stars out of five stars,"December 14, 2018",Mau Gantu nomer dan alamat aja susahnya minta ampun,"PT Bukalapak.comDecember 14, 2018Hi, Kak, mohon maaf atas pengalaman yang kurang menyenangkan, kami berusaha untuk lebih baik kedepannya, sementara itu bisa dibantu menjelaskan kembali kendala yang Kakak alami secara detail melalui form berikut https://bukl.pk/appreview agar dapat kami cek lebih lanjut. Semoga kendalanya segera selesai ya Kak. :)"
Bukalapak-JualBeliOnline,A Google user,Rated 5 stars out of five stars,"December 14, 2018",Puas pokok ke,
Bukalapak-JualBeliOnline,Derry Derossi,Rated 1 stars out of five stars,"December 14, 2018",Bad App,
Bukalapak-JualBeliOnline,hafiz rasjidi,Rated 5 stars out of five stars,"December 14, 2018",topp,
Bukalapak-JualBeliOnline,Erwin Kirawan,Rated 5 stars out of five stars,"December 14, 2018",keren,
Bukalapak-JualBeliOnline,Marliana Ruslan,Rated 1 stars out of five stars,"December 14, 2018",flash sale rp 12 itu sptnya cm hoax.. gak pernh ada yg dpt.... wasting my time!,"PT Bukalapak.comDecember 14, 2018Mohon maaf atas ketidaknyamanannya kakak. Dikhawatirkan jumlah kuota yang terbatas dan promo yang terjadi per waktu periode tertentu dengan antusiasme yang tinggi, Kami sarankan kamu untuk mencobanya kembali pada priode berikutnya. Semoga kedepannya kamu akan menjadi pembeli yang beruntung. Terimakasih atas penilaian kamu, kami tunggu perubahan ..."
Bukalapak-JualBeliOnline,Manuel Fortunatus,Rated 5 stars out of five stars,"December 14, 2018",mantap polll,
Bukalapak-JualBeliOnline,andra 969,Rated 1 stars out of five stars,"December 14, 2018","APLIKASI SAMPAH..!!!! FLASH SALE 1212 CUMA BOONGAN,MAU BELI SUSAAAAAH","PT Bukalapak.comDecember 14, 2018Mohon maaf atas ketidaknyamanannya kakak. Dikhawatirkan jumlah kuota yang terbatas dan promo yang terjadi per waktu periode tertentu dengan antusiasme yang tinggi, Kami sarankan kamu untuk mencobanya kembali pada priode berikutnya. Semoga kedepannya kamu akan menjadi pembeli yang beruntung. Terimakasih atas penilaian kamu, kami tunggu perubahan ..."
Bukalapak-JualBeliOnline,A Google user,Rated 1 stars out of five stars,"December 14, 2018",kecewa nyesel pake bukalapak. d tnggu2in beli flash deal pas udh mulai mlh ga bs beli.,"PT Bukalapak.comDecember 14, 2018Mohon maaf atas  ketidaknyamanannya kakak. Dikhawatirkan jumlah kuota yang terbatas dan promo yang terjadi per waktu periode tertentu dengan antusiasme yang tinggi, Kami sarankan kamu untuk mencobanya kembali pada priode berikutnya. Semoga kedepannya kamu akan menjadi pembeli yang beruntung. Kami tunggu perubahan rating kamu, ya :)"
Bukalapak-JualBeliOnline,ira wati,Rated 5 stars out of five stars,"December 14, 2018",Bukalapak recomended marketplace.,
Bukalapak-JualBeliOnline,surya agung Wibisono,Rated 5 stars out of five stars,"December 14, 2018",Tops,
Bukalapak-JualBeliOnline,Tarigan Mario,Rated 5 stars out of five stars,"December 14, 2018",Awesome app n better in the future,
Bukalapak-JualBeliOnline,Rinda Gunawan,Rated 5 stars out of five stars,"December 14, 2018",Buka aja bukalapak,
Bukalapak-JualBeliOnline,Syaif Udin,Rated 4 stars out of five stars,"December 14, 2018",lebih frendly Dari e-commerce lainnya di Indonesia,
Bukalapak-JualBeliOnline,Alam Ahmad,Rated 5 stars out of five stars,"December 14, 2018",Thanks,
Bukalapak-JualBeliOnline,Firas Zakir,Rated 5 stars out of five stars,"December 14, 2018",Terima kasih bukalapak!,
Bukalapak-JualBeliOnline,A Google user,Rated 5 stars out of five stars,"December 14, 2018",Perfect,
Bukalapak-JualBeliOnline,Liwa'ul Hamdi,Rated 5 stars out of five stars,"December 14, 2018",Great Job,
Bukalapak-JualBeliOnline,zain rafay,Rated 4 stars out of five stars,"December 14, 2018",Good & revomendet,
Bukalapak-JualBeliOnline,A Google user,Rated 5 stars out of five stars,"December 14, 2018",Nice app,
Bukalapak-JualBeliOnline,m hudioro,Rated 5 stars out of five stars,"December 14, 2018","banyak promo nya, kinerja/pelayanan CS masih butuh byk pembenahan","PT Bukalapak.comJune 5, 2018Hai, mohon maaf atas ketidaknyamanan yang kamu alami. Silakan kamu informasikan lebih detail kendala yang kamu alami melalui bl.id/cs. Kamu juga dapat menghubungi tim BukaBantuan di nomor 021-50813333 atau melalui twitter @BukaBantuan. Tim BukaBantuan yang responsif dan ramah akan siap melayani selama 24 jam sehari, 7 hari dalam seminggu."
Bukalapak-JualBeliOnline,Moja Jayan,Rated 5 stars out of five stars,"December 14, 2018",thank u bukalapak,
Bukalapak-JualBeliOnline,Rendi Septiana,Rated 5 stars out of five stars,"December 14, 2018",Very very good!,
Bukalapak-JualBeliOnline,Arief Widyanto,Rated 5 stars out of five stars,"December 14, 2018",good be better,
Bukalapak-JualBeliOnline,charles dehaan,Rated 4 stars out of five stars,"December 14, 2018",Good app,
Bukalapak-JualBeliOnline,heddy triyana,Rated 5 stars out of five stars,"December 14, 2018",harga terjangkau dan barang sesuai pesanan,
Bukalapak-JualBeliOnline,Cindyclaudia Likesmore,Rated 5 stars out of five stars,"December 14, 2018",Nice apps,
Bukalapak-JualBeliOnline,ajijack citizzens,Rated 5 stars out of five stars,"December 14, 2018",Thanks bukalapak and akulaku i love u ❤❤❤,
Bukalapak-JualBeliOnline,Venant Mitang,Rated 1 stars out of five stars,"December 14, 2018",Tlg dong ditegur pelapak yg respon pesanan via grab send atau send nya lama bgt. Seharian ga diproses pesanan sy. Pdhl kan klo kurir nya pake gosend atau grab send artinya customer butuh cepet. Parah bgt!!!!!!!!,"PT Bukalapak.comDecember 14, 2018Hi, Kak, mohon maaf atas pengalaman yang kurang menyenangkan, kami berusaha untuk lebih baik kedepannya, sementara itu bisa dibantu menjelaskan kembali kendala yang Kakak alami secara detail melalui form berikut https://bukl.pk/appreview agar dapat kami cek lebih lanjut. Semoga kendalanya segera selesai ya Kak. :)"
Bukalapak-JualBeliOnline,irjik emha,Rated 5 stars out of five stars,"December 14, 2018",Good,
Bukalapak-JualBeliOnline,Hendrie Dee,Rated 5 stars out of five stars,"December 14, 2018",Love it!!!!,
Bukalapak-JualBeliOnline,agus nugroho,Rated 1 stars out of five stars,"December 14, 2018","Ikut flash deal dapat jam tangan casio G-Shock harga 20rb dengan nilai barang 1jt. Tiba2 cek akun jadi aneh, ga bisa buat apa2. Coba cek lewat web ternyata DINONAKTIFKAN!!! Lalu cek email dan ternyata dpt email PEMBATALAN TRANSAKSI G-SHOCK!! WOW. Padahal ga pernah order fiktif atau curang apapun tp dinyatakan terindikasi penyalahgunaan transaksi. Absurd!! Not recommended!","PT Bukalapak.comDecember 15, 2018Mohon maaf atas  ketidaknyamanannya kakak. Dikhawatirkan jumlah kuota yang terbatas dan promo yang terjadi per waktu periode tertentu dengan antusiasme yang tinggi, Kami sarankan kamu untuk mencobanya kembali pada priode berikutnya. Semoga kedepannya kamu akan menjadi pembeli yang beruntung. Kami tunggu perubahan rating kamu, ya :)"
Bukalapak-JualBeliOnline,A Google user,Rated 5 stars out of five stars,"December 14, 2018",Make me buying a lot,
Bukalapak-JualBeliOnline,A Google user,Rated 5 stars out of five stars,"December 14, 2018",👍,
Bukalapak-JualBeliOnline,Supandi Wijaya,Rated 5 stars out of five stars,"December 14, 2018",Praktis,
Bukalapak-JualBeliOnline,Bagus Musicallo,Rated 5 stars out of five stars,"December 14, 2018",Mampir dilapak kita ya HP SURABAYA 😊❤️🙏🏻,
Bukalapak-JualBeliOnline,Mas Cahyo,Rated 5 stars out of five stars,"December 14, 2018","Memudahkan mendapat produk, yang tidak ada di lokasi saya 😁",
Bukalapak-JualBeliOnline,A Google user,Rated 4 stars out of five stars,"December 14, 2018",Tampilan baru lebih bagus tapi sayang untuk Flash deal selalu error tapi untuk belanja dan pake BukaDana enak bget bisa top up tanpa biaya admin 😁,
Bukalapak-JualBeliOnline,Aris Epe,Rated 3 stars out of five stars,"December 14, 2018","Bagus untuk transaksi jual beli, aman dalam pembayaran tapi masih kelas ecek-ecek untuk pemesanan tiket pesawat",
Bukalapak-JualBeliOnline,Adriani Hartanto,Rated 1 stars out of five stars,"December 14, 2018",Kenapa tidak ada fitur pembatalan transaksi yg memudahkan pelanggan untuk membatalkan pesanan JIKA si penjual sama sekali tidak merespon bahkan feeback tentang penjual tersebut cukup buruk. Saya sebagai pelanggan juga tidak akan asal batalin transaksi jika tidak ada hal2 yang punya alasan kuat untuk membatalkan pesanan tersebut. Sudah banyak pihak yg merasa dirugikan untuk masalah ini. Mohon pertimbangan pihak Bukalapak untuk hal ini. Terimakasih,"PT Bukalapak.comDecember 15, 2018Mohon maaf atas kendalanya kakak. Mohon infokan detail kendala kakak melalui form berikut : https://bukl.pk/appreview agar kami cek lebih lanjut. Semoga kendalanya cepat selesai, ya. Selamat beraktivitas :)"
Bukalapak-JualBeliOnline,ahmad widodo,Rated 1 stars out of five stars,"December 14, 2018","Harbolnas thn kmrn harga serba 10rb itu memang beneran real time pd dpt ,tp harbolnas 12 perak itu hoax...berani sumpah gua di samber gledex klo beneran pd dpat tuh barang mimpi",
Bukalapak-JualBeliOnline,Rachmat Robertto,Rated 1 stars out of five stars,"December 14, 2018",Hmm,
Bukalapak-JualBeliOnline,Dody Adi,Rated 1 stars out of five stars,"December 14, 2018",Server aplikasi yg buruk,
Bukalapak-JualBeliOnline,krispatje #evenesia #dronesia,Rated 5 stars out of five stars,"December 14, 2018",Terbaek...,
Bukalapak-JualBeliOnline,Hazuandi Pishadrika,Rated 1 stars out of five stars,"December 14, 2018",download>install>flash deal ga dpt>flash sale ga dpt>withdrawl all cash > uninstall. simpel..,"PT Bukalapak.comDecember 15, 2018Mohon maaf atas  ketidaknyamanannya kakak. Dikhawatirkan jumlah kuota yang terbatas dan promo yang terjadi per waktu periode tertentu dengan antusiasme yang tinggi, Kami sarankan kamu untuk mencobanya kembali pada priode berikutnya. Semoga kedepannya kamu akan menjadi pembeli yang beruntung. Kami tunggu perubahan rating kamu, ya :)"
Bukalapak-JualBeliOnline,Shimabde Koerniawan,Rated 5 stars out of five stars,"December 14, 2018","Min Update kedepan tambahin Fitur QuickReply di Android dong, jadi kita biaa chat / balas chat lagsg dri notifikasi tanpa harus buka app dulu sekedar bales chat, kayaknya lebih praktis min","PT Bukalapak.comAugust 1, 2017Hi Shimabde, terima kasih atas penilaian dan dukungan dari kamu. Terus dukung Bukalapak menjadi lebih baik lagi dan ajak teman-teman dan kerabat kamu untuk belanja dan berjualan di Bukalapak."
Bukalapak-JualBeliOnline,wilianto joseph,Rated 5 stars out of five stars,"December 14, 2018",One of my fav e-commerce,
Bukalapak-JualBeliOnline,spongebob squarepants,Rated 5 stars out of five stars,"December 14, 2018",Top markotop,
Bukalapak-JualBeliOnline,Deeva Zevanna,Rated 1 stars out of five stars,"December 14, 2018","Berkali kali nyoba flash dealnya susah bener dapetnya keterangannya server errror terus, gimana itu?? Padahal sdh di pantengin semenit sebelum flash salenya dimulai di tiap sesi. Tetep aja g bisa dapetin satupun barang flash salenya.",
Bukalapak-JualBeliOnline,A Google user,Rated 5 stars out of five stars,"December 14, 2018",semakin mantap dengan adanya system nego kalau bisa tambah bebas ongkir nya 😁😉,
Bukalapak-JualBeliOnline,A Google user,Rated 1 stars out of five stars,"December 14, 2018","dari awal Ada flas deal nyampe skrng alhamdulialah belum pernah menang ,, aplikasi udh d update trus , padahal stock barang masih tersisa tapi pas bagian pembayaran error trus ,, waduh jdi kurang percaya deh skrng mh mending beli yg pasty ajh yg ga pake discount sgala ,, klo ga cek d sebelah yg discount nya lebih pasty ..","PT Bukalapak.comDecember 15, 2018Mohon maaf atas  ketidaknyamanannya kakak. Dikhawatirkan jumlah kuota yang terbatas dan promo yang terjadi per waktu periode tertentu dengan antusiasme yang tinggi, Kami sarankan kamu untuk mencobanya kembali pada priode berikutnya. Semoga kedepannya kamu akan menjadi pembeli yang beruntung. Kami tunggu perubahan rating kamu, ya :)"
Bukalapak-JualBeliOnline,yudhi kriest,Rated 1 stars out of five stars,"December 14, 2018",Flash sale nya 1212 hoax yaa...item masih sisa sampai 15 menit awal bisa dipilih tapi g bisa bayar padahal stok ada..apa ada permainan org dalam ini yg dapet cmn yg terdaftar no hpnya jd mau pake wifi atau paket data g bakalan dapet..padahal lumayan bagus lho pelayanannya jadi ragu mau pake ni apk,"PT Bukalapak.comDecember 15, 2018Mohon maaf atas  ketidaknyamanannya kakak. Dikhawatirkan jumlah kuota yang terbatas dan promo yang terjadi per waktu periode tertentu dengan antusiasme yang tinggi, Kami sarankan kamu untuk mencobanya kembali pada priode berikutnya. Semoga kedepannya kamu akan menjadi pembeli yang beruntung. Kami tunggu perubahan rating kamu, ya :)"
Bukalapak-JualBeliOnline,Dexar Duatujuh,Rated 2 stars out of five stars,"December 14, 2018",Aplikasi nya kacau. Dari awal flasdeal rp12. Saya belum pernah dapat. Jangankan barang yg hanya 5 pcs. Yg puluhan pcs aja gak ada yg dpt. Ini trik menarik user atau panen kuota ya. Wkwkwkwk,"PT Bukalapak.comDecember 15, 2018Mohon maaf atas  ketidaknyamanannya kakak. Dikhawatirkan jumlah kuota yang terbatas dan promo yang terjadi per waktu periode tertentu dengan antusiasme yang tinggi, Kami sarankan kamu untuk mencobanya kembali pada priode berikutnya. Semoga kedepannya kamu akan menjadi pembeli yang beruntung. Kami tunggu perubahan rating kamu, ya :)"
Bukalapak-JualBeliOnline,Ferry Randi,Rated 1 stars out of five stars,"December 14, 2018","Saya suka app nya, tapi untuk flashsale 12 cuma hoax","PT Bukalapak.comNovember 18, 2018Hi Ferry, Randi,

Mohon maaf atas kendala yang dialami. Terkait kendala kamu, mohon kesediaan waktu kamu untuk mengisi form berikut https://bukl.pk/appreview agar kami dapat melakukan perbaikan kendala tersebut dan memberikan pelayanan yang lebih baik lagi ke depannya.  🙂"
Bukalapak-JualBeliOnline,Muhammat Amir Munajad,Rated 2 stars out of five stars,"December 14, 2018",Lebih suka yg dulu. Sekarang sepertinya banyak tipu2,
Bukalapak-JualBeliOnline,Prasetyo Tedy Kurniawan,Rated 5 stars out of five stars,"December 14, 2018",Sip,
Bukalapak-JualBeliOnline,A Google user,Rated 1 stars out of five stars,"December 14, 2018",Promonya banyak yang menipu,
Bukalapak-JualBeliOnline,deemaz hanuraga,Rated 5 stars out of five stars,"December 14, 2018",Wokeh,
Bukalapak-JualBeliOnline,Maya Soleran,Rated 5 stars out of five stars,"December 14, 2018",Very good,
Bukalapak-JualBeliOnline,Lo Oskar,Rated 1 stars out of five stars,"December 14, 2018","Banyak error, mending toko sebelah",
Bukalapak-JualBeliOnline,wahyu arif kurniawan,Rated 5 stars out of five stars,"December 14, 2018",I think this best apps for me 😍,
Bukalapak-JualBeliOnline,Robert Gunawan,Rated 5 stars out of five stars,"December 13, 2018",good for everyone,
Bukalapak-JualBeliOnline,"Benny ST,MKom",Rated 5 stars out of five stars,"December 13, 2018",Good apps recommended,
Bukalapak-JualBeliOnline,Yedi Suryadiningrat,Rated 5 stars out of five stars,"December 13, 2018","too much notif, it disturb!",
Bukalapak-JualBeliOnline,A Google user,Rated 1 stars out of five stars,"December 13, 2018","Flash deal bohongan.. ternyata bukan hanya saya yang mengalami, stok masih ada dan saat diklik beli langsung berubah jadi nol.. Anda bisa dilaporkan ke yayasan konsumen dan ke pihak berwajib dengan pasal penipuan 378 KUHP karena tidak transparan. Sebab nama nama yang berhasil membelinya tidak terlihat.","PT Bukalapak.comDecember 14, 2018Mohon maaf atas  ketidaknyamanannya kakak. Dikhawatirkan jumlah kuota yang terbatas dan promo yang terjadi per waktu periode tertentu dengan antusiasme yang tinggi, Kami sarankan kamu untuk mencobanya kembali pada priode berikutnya. Semoga kedepannya kamu akan menjadi pembeli yang beruntung. Kami tunggu perubahan rating kamu, ya :)"
Bukalapak-JualBeliOnline,Dincha Yeppeo,Rated 1 stars out of five stars,"December 13, 2018","Bukalapak setahu saya adalah pencetus harbolnas yang sekarang sampai dipakai seindonesia, namun kenapa ini kok jadi hari ndobol(menipu) nasional ya rasanya. Mulai dari Flash deal yang sering lag (lemot) saat mau dipencet, interfacenya ngefreeze, diklik pas flash deal malah menunggu terus gak kelar kelar padhaal internet sudah cepat. Kemudian beberapa barnag yang diskonnya terhitung banyak itu kok berat barangnya seperti dinaikkan begitu saja. Mana ada sendal jepit busa sepasang beratnya jadi 1kg yant itu diskon jd 600rupiah, padhaal jelas jelas pelapaknya udah nulis d deskripsi produk tu 1kg muat 10pasang. Lucu banget. Kemudian mixer sharp bahan plastik yang di flash deal besok pagi jam 8 tgl 14 Des 2018 juga beratnya jadi 35kg (35000gr) Logis ya Bukalapak? Ditambah saat mau mengajukan komplain malah dikaish artikel tntg permasalahnnya di appnya, kesannya kok mau buat pembelaan mulu ni BL, kemudian waktu mau aplot bukti foto untuk laporan juga malah ngadet..","PT Bukalapak.comDecember 14, 2018Mohon maaf atas  ketidaknyamanannya kakak. Dikhawatirkan jumlah kuota yang terbatas dan promo yang terjadi per waktu periode tertentu dengan antusiasme yang tinggi, Kami sarankan kamu untuk mencobanya kembali pada priode berikutnya. Semoga kedepannya kamu akan menjadi pembeli yang beruntung. Kami tunggu perubahan rating kamu, ya :)"
